organization_id,organization_name,industry,organization_size,soc_maturity,region,created_at
ORG24027,Secure Systems 24027,Manufacturing,Enterprise,Intermediate,East India,2025-01-10
ORG24028,Secure Systems 24028,Telecommunications,Medium,Basic,West India,2025-09-12
ORG24029,Secure Systems 24029,Finance,Small,Advanced,West India,2025-08-05
ORG24030,Secure Systems 24030,Telecommunications,Large,Intermediate,West India,2025-08-11
ORG24031,Secure Systems 24031,Finance,Large,Intermediate,West India,2026-04-19
ORG24032,Secure Systems 24032,Manufacturing,Small,Advanced,East India,2025-01-08
ORG24033,Secure Systems 24033,Healthcare,Enterprise,Basic,Central India,2026-05-02
ORG24034,Secure Systems 24034,Technology,Medium,Advanced,North India,2026-02-22
ORG24035,Secure Systems 24035,Finance,Small,Intermediate,Central India,2024-07-17
ORG24036,Secure Systems 24036,Healthcare,Large,Advanced,South India,2026-06-06
ORG24037,Secure Systems 24037,Education,Enterprise,Basic,South India,2025-05-14
ORG24038,Secure Systems 24038,Government,Large,Intermediate,North India,2024-05-08
ORG24039,Secure Systems 24039,Education,Enterprise,Basic,South India,2024-05-12
ORG24040,Secure Systems 24040,Telecommunications,Small,Advanced,South India,2026-06-10
ORG24041,Secure Systems 24041,Technology,Small,Advanced,North India,2025-01-26
ORG24042,Secure Systems 24042,Technology,Large,Basic,East India,2025-09-06
ORG24043,Secure Systems 24043,Government,Large,Advanced,South India,2025-05-19
ORG24044,Secure Systems 24044,Government,Medium,Intermediate,West India,2025-07-21
ORG24045,Secure Systems 24045,Manufacturing,Large,Advanced,East India,2024-11-16
ORG24046,Secure Systems 24046,Healthcare,Enterprise,Basic,Central India,2025-04-30
ORG24047,Secure Systems 24047,Finance,Enterprise,Intermediate,East India,2025-09-30
ORG24048,Secure Systems 24048,Technology,Large,Advanced,South India,2026-04-14
ORG24049,Secure Systems 24049,Healthcare,Medium,Basic,West India,2024-05-10
ORG24050,Secure Systems 24050,Finance,Small,Basic,South India,2024-12-06
ORG24051,Secure Systems 24051,Finance,Enterprise,Advanced,West India,2026-02-13
ORG24052,Secure Systems 24052,Telecommunications,Small,Intermediate,Central India,2024-01-04
ORG24053,Secure Systems 24053,Technology,Enterprise,Basic,West India,2024-10-23
ORG24054,Secure Systems 24054,Education,Large,Basic,South India,2024-01-01
ORG24055,Secure Systems 24055,Government,Large,Advanced,Central India,2026-05-20
ORG24056,Secure Systems 24056,Government,Large,Advanced,South India,2025-09-22
ORG24057,Secure Systems 24057,Technology,Large,Advanced,North India,2024-06-15
ORG24058,Secure Systems 24058,Education,Medium,Intermediate,South India,2024-03-11
ORG24059,Secure Systems 24059,Telecommunications,Enterprise,Basic,West India,2024-12-10
ORG24060,Secure Systems 24060,Finance,Enterprise,Basic,Central India,2024-03-02
ORG24061,Secure Systems 24061,Technology,Medium,Basic,Central India,2026-04-19
ORG24062,Secure Systems 24062,Government,Enterprise,Intermediate,East India,2024-07-09
ORG24063,Secure Systems 24063,Healthcare,Medium,Advanced,Central India,2024-06-10
ORG24064,Secure Systems 24064,Telecommunications,Large,Intermediate,North India,2025-10-07
ORG24065,Secure Systems 24065,Telecommunications,Small,Basic,Central India,2025-05-01
ORG24066,Secure Systems 24066,Manufacturing,Small,Intermediate,East India,2025-02-18
ORG24067,Secure Systems 24067,Technology,Small,Intermediate,South India,2024-03-23
ORG24068,Secure Systems 24068,Finance,Medium,Advanced,South India,2024-03-03
ORG24069,Secure Systems 24069,Finance,Enterprise,Advanced,East India,2026-01-20
ORG24070,Secure Systems 24070,Government,Medium,Advanced,South India,2025-10-11
ORG24071,Secure Systems 24071,Healthcare,Medium,Intermediate,East India,2025-06-03
ORG24072,Secure Systems 24072,Telecommunications,Medium,Basic,Central India,2024-12-18
ORG24073,Secure Systems 24073,Technology,Large,Basic,West India,2025-06-18
ORG24074,Secure Systems 24074,Healthcare,Medium,Intermediate,Central India,2026-03-18
ORG24075,Secure Systems 24075,Education,Small,Advanced,West India,2025-08-10
ORG24076,Secure Systems 24076,Telecommunications,Enterprise,Intermediate,South India,2025-01-05
ORG24077,Secure Systems 24077,Retail,Small,Intermediate,East India,2025-05-21
ORG24078,Secure Systems 24078,Education,Large,Basic,East India,2024-10-16
ORG24079,Secure Systems 24079,Manufacturing,Large,Basic,West India,2025-01-26
ORG24080,Secure Systems 24080,Government,Small,Basic,West India,2026-03-20
ORG24081,Secure Systems 24081,Telecommunications,Enterprise,Intermediate,Central India,2026-06-08
ORG24082,Secure Systems 24082,Government,Medium,Basic,East India,2024-01-08
ORG24083,Secure Systems 24083,Healthcare,Medium,Intermediate,South India,2025-10-02
ORG24084,Secure Systems 24084,Government,Large,Basic,West India,2026-03-25
ORG24085,Secure Systems 24085,Healthcare,Large,Advanced,West India,2025-09-19
ORG24086,Secure Systems 24086,Retail,Enterprise,Intermediate,Central India,2024-07-24
ORG24087,Secure Systems 24087,Finance,Enterprise,Intermediate,North India,2026-01-29
ORG24088,Secure Systems 24088,Finance,Enterprise,Advanced,North India,2025-12-10
ORG24089,Secure Systems 24089,Telecommunications,Medium,Intermediate,West India,2025-11-17
ORG24090,Secure Systems 24090,Healthcare,Enterprise,Advanced,South India,2026-04-04
ORG24091,Secure Systems 24091,Government,Enterprise,Intermediate,South India,2025-08-05
ORG24092,Secure Systems 24092,Healthcare,Large,Intermediate,South India,2025-08-02
ORG24093,Secure Systems 24093,Education,Enterprise,Intermediate,South India,2026-05-11
ORG24094,Secure Systems 24094,Education,Medium,Advanced,East India,2025-04-17
ORG24095,Secure Systems 24095,Finance,Medium,Basic,South India,2024-10-24
ORG24096,Secure Systems 24096,Telecommunications,Medium,Intermediate,Central India,2024-08-29
ORG24097,Secure Systems 24097,Retail,Medium,Basic,West India,2024-04-18
ORG24098,Secure Systems 24098,Healthcare,Small,Advanced,Central India,2026-03-27
ORG24099,Secure Systems 24099,Retail,Medium,Intermediate,West India,2025-12-02
ORG24100,Secure Systems 24100,Government,Large,Intermediate,South India,2024-05-24
ORG24101,Secure Systems 24101,Telecommunications,Small,Advanced,Central India,2025-06-24
ORG24102,Secure Systems 24102,Government,Large,Intermediate,West India,2025-04-11
ORG24103,Secure Systems 24103,Telecommunications,Enterprise,Intermediate,Central India,2025-09-12
ORG24104,Secure Systems 24104,Manufacturing,Medium,Basic,North India,2026-03-12
ORG24105,Secure Systems 24105,Manufacturing,Enterprise,Basic,South India,2025-03-22
ORG24106,Secure Systems 24106,Healthcare,Small,Basic,Central India,2025-06-18
ORG24107,Secure Systems 24107,Telecommunications,Medium,Basic,South India,2024-10-26
ORG24108,Secure Systems 24108,Manufacturing,Large,Advanced,North India,2025-03-14
ORG24109,Secure Systems 24109,Healthcare,Large,Basic,West India,2025-06-07
ORG24110,Secure Systems 24110,Retail,Small,Advanced,North India,2024-04-30
ORG24111,Secure Systems 24111,Education,Medium,Intermediate,North India,2025-02-07
ORG24112,Secure Systems 24112,Retail,Medium,Basic,Central India,2025-04-23
ORG24113,Secure Systems 24113,Retail,Enterprise,Intermediate,North India,2026-03-23
ORG24114,Secure Systems 24114,Manufacturing,Enterprise,Basic,South India,2026-02-04
ORG24115,Secure Systems 24115,Education,Small,Advanced,East India,2026-06-04
ORG24116,Secure Systems 24116,Finance,Medium,Basic,East India,2025-11-15
ORG24117,Secure Systems 24117,Technology,Medium,Advanced,West India,2025-08-04
ORG24118,Secure Systems 24118,Telecommunications,Enterprise,Advanced,South India,2025-12-05
ORG24119,Secure Systems 24119,Government,Large,Basic,North India,2025-07-07
ORG24120,Secure Systems 24120,Manufacturing,Small,Intermediate,South India,2025-10-27
ORG24121,Secure Systems 24121,Telecommunications,Large,Basic,West India,2025-01-14
ORG24122,Secure Systems 24122,Retail,Enterprise,Basic,South India,2025-01-07
ORG24123,Secure Systems 24123,Finance,Medium,Intermediate,West India,2025-07-29
ORG24124,Secure Systems 24124,Telecommunications,Small,Basic,West India,2024-03-25
ORG24125,Secure Systems 24125,Education,Medium,Intermediate,West India,2026-01-13
ORG24126,Secure Systems 24126,Finance,Enterprise,Intermediate,South India,2024-06-26
ORG24127,Secure Systems 24127,Technology,Enterprise,Intermediate,East India,2024-08-16
ORG24128,Secure Systems 24128,Retail,Small,Advanced,South India,2024-06-25
ORG24129,Secure Systems 24129,Technology,Small,Basic,West India,2025-08-19
ORG24130,Secure Systems 24130,Finance,Large,Basic,South India,2026-01-17
ORG24131,Secure Systems 24131,Healthcare,Large,Basic,East India,2025-12-05
ORG24132,Secure Systems 24132,Telecommunications,Medium,Advanced,North India,2026-06-11
ORG24133,Secure Systems 24133,Manufacturing,Small,Basic,Central India,2024-11-12
ORG24134,Secure Systems 24134,Technology,Medium,Intermediate,East India,2024-09-28
ORG24135,Secure Systems 24135,Healthcare,Enterprise,Basic,East India,2026-03-04
ORG24136,Secure Systems 24136,Finance,Large,Advanced,Central India,2024-09-20
ORG24137,Secure Systems 24137,Technology,Enterprise,Intermediate,West India,2024-05-19
ORG24138,Secure Systems 24138,Finance,Medium,Intermediate,Central India,2026-01-30
ORG24139,Secure Systems 24139,Technology,Enterprise,Basic,Central India,2026-05-15
ORG24140,Secure Systems 24140,Government,Enterprise,Basic,East India,2024-11-15
ORG24141,Secure Systems 24141,Technology,Enterprise,Basic,Central India,2026-06-03
ORG24142,Secure Systems 24142,Education,Large,Advanced,West India,2026-03-09
ORG24143,Secure Systems 24143,Healthcare,Medium,Advanced,North India,2024-02-27
ORG24144,Secure Systems 24144,Healthcare,Small,Intermediate,North India,2025-03-20
ORG24145,Secure Systems 24145,Government,Large,Intermediate,Central India,2025-11-25
ORG24146,Secure Systems 24146,Telecommunications,Small,Advanced,East India,2025-08-26
ORG24147,Secure Systems 24147,Telecommunications,Medium,Advanced,South India,2025-08-09
ORG24148,Secure Systems 24148,Healthcare,Medium,Intermediate,North India,2024-03-17
ORG24149,Secure Systems 24149,Manufacturing,Enterprise,Basic,Central India,2024-01-12
ORG24150,Secure Systems 24150,Healthcare,Medium,Basic,East India,2025-06-24
ORG24151,Secure Systems 24151,Telecommunications,Large,Basic,East India,2024-07-08
ORG24152,Secure Systems 24152,Government,Small,Basic,East India,2026-05-19
ORG24153,Secure Systems 24153,Manufacturing,Small,Advanced,Central India,2025-10-26
ORG24154,Secure Systems 24154,Technology,Small,Basic,Central India,2025-05-19
ORG24155,Secure Systems 24155,Retail,Medium,Intermediate,West India,2025-06-20
ORG24156,Secure Systems 24156,Education,Medium,Advanced,Central India,2025-12-07
ORG24157,Secure Systems 24157,Technology,Medium,Basic,West India,2025-09-25
ORG24158,Secure Systems 24158,Government,Large,Basic,Central India,2024-07-22
ORG24159,Secure Systems 24159,Government,Small,Basic,South India,2026-05-11
ORG24160,Secure Systems 24160,Technology,Large,Intermediate,West India,2024-06-15
ORG24161,Secure Systems 24161,Retail,Enterprise,Advanced,West India,2025-06-13
ORG24162,Secure Systems 24162,Education,Small,Advanced,East India,2024-08-09
ORG24163,Secure Systems 24163,Finance,Enterprise,Advanced,North India,2024-10-22
ORG24164,Secure Systems 24164,Telecommunications,Large,Basic,North India,2024-05-09
ORG24165,Secure Systems 24165,Manufacturing,Small,Intermediate,East India,2024-12-27
ORG24166,Secure Systems 24166,Manufacturing,Enterprise,Intermediate,South India,2026-03-27
ORG24167,Secure Systems 24167,Manufacturing,Small,Intermediate,East India,2026-04-08
ORG24168,Secure Systems 24168,Government,Small,Advanced,South India,2025-01-15
ORG24169,Secure Systems 24169,Technology,Small,Basic,East India,2024-06-07
ORG24170,Secure Systems 24170,Retail,Enterprise,Intermediate,South India,2024-08-12
ORG24171,Secure Systems 24171,Retail,Medium,Advanced,North India,2026-01-10
ORG24172,Secure Systems 24172,Technology,Medium,Intermediate,East India,2024-05-19
ORG24173,Secure Systems 24173,Technology,Enterprise,Basic,Central India,2026-02-21
ORG24174,Secure Systems 24174,Healthcare,Small,Basic,East India,2024-04-30
ORG24175,Secure Systems 24175,Education,Small,Intermediate,North India,2024-04-10
ORG24176,Secure Systems 24176,Manufacturing,Medium,Advanced,East India,2025-05-08
ORG24177,Secure Systems 24177,Education,Small,Basic,Central India,2025-07-27
ORG24178,Secure Systems 24178,Education,Enterprise,Intermediate,Central India,2026-01-13
ORG24179,Secure Systems 24179,Government,Enterprise,Intermediate,North India,2025-05-08
ORG24180,Secure Systems 24180,Manufacturing,Enterprise,Intermediate,West India,2025-12-30
ORG24181,Secure Systems 24181,Retail,Large,Basic,East India,2025-12-15
ORG24182,Secure Systems 24182,Manufacturing,Small,Basic,East India,2024-10-23
ORG24183,Secure Systems 24183,Manufacturing,Medium,Basic,West India,2024-08-06
ORG24184,Secure Systems 24184,Telecommunications,Large,Intermediate,North India,2024-07-26
ORG24185,Secure Systems 24185,Government,Medium,Intermediate,North India,2024-04-07
ORG24186,Secure Systems 24186,Retail,Large,Intermediate,Central India,2025-10-25
ORG24187,Secure Systems 24187,Technology,Large,Advanced,South India,2024-07-21
ORG24188,Secure Systems 24188,Government,Enterprise,Advanced,North India,2024-07-29
ORG24189,Secure Systems 24189,Technology,Small,Basic,South India,2025-06-28
ORG24190,Secure Systems 24190,Technology,Medium,Advanced,West India,2025-03-27
ORG24191,Secure Systems 24191,Telecommunications,Enterprise,Basic,East India,2024-05-01
ORG24192,Secure Systems 24192,Finance,Medium,Advanced,North India,2025-02-20
ORG24193,Secure Systems 24193,Telecommunications,Medium,Advanced,North India,2025-11-30
ORG24194,Secure Systems 24194,Government,Medium,Advanced,North India,2025-02-07
ORG24195,Secure Systems 24195,Education,Small,Intermediate,North India,2025-05-20
ORG24196,Secure Systems 24196,Retail,Small,Intermediate,West India,2026-03-26
ORG24197,Secure Systems 24197,Healthcare,Small,Intermediate,Central India,2026-02-15
ORG24198,Secure Systems 24198,Education,Enterprise,Intermediate,North India,2025-03-07
ORG24199,Secure Systems 24199,Retail,Medium,Advanced,West India,2026-01-28
ORG24200,Secure Systems 24200,Technology,Medium,Advanced,Central India,2025-02-14
ORG24201,Secure Systems 24201,Technology,Medium,Advanced,East India,2025-08-23
ORG24202,Secure Systems 24202,Finance,Enterprise,Basic,South India,2024-03-06
ORG24203,Secure Systems 24203,Telecommunications,Medium,Intermediate,Central India,2025-09-09
ORG24204,Secure Systems 24204,Healthcare,Small,Intermediate,South India,2024-08-09
ORG24205,Secure Systems 24205,Finance,Small,Advanced,East India,2024-05-16
ORG24206,Secure Systems 24206,Telecommunications,Large,Advanced,East India,2024-03-23
ORG24207,Secure Systems 24207,Finance,Enterprise,Basic,South India,2025-03-08
ORG24208,Secure Systems 24208,Finance,Large,Intermediate,Central India,2024-10-04
ORG24209,Secure Systems 24209,Government,Small,Advanced,West India,2025-04-23
ORG24210,Secure Systems 24210,Telecommunications,Medium,Basic,North India,2025-04-26
ORG24211,Secure Systems 24211,Manufacturing,Large,Advanced,East India,2025-01-24
ORG24212,Secure Systems 24212,Government,Small,Advanced,Central India,2024-08-12
ORG24213,Secure Systems 24213,Manufacturing,Medium,Advanced,West India,2025-05-01
ORG24214,Secure Systems 24214,Technology,Small,Intermediate,South India,2024-12-30
ORG24215,Secure Systems 24215,Education,Large,Basic,South India,2026-02-01
ORG24216,Secure Systems 24216,Finance,Small,Advanced,East India,2024-11-18
ORG24217,Secure Systems 24217,Finance,Enterprise,Basic,Central India,2024-04-29
ORG24218,Secure Systems 24218,Healthcare,Enterprise,Basic,East India,2024-09-19
ORG24219,Secure Systems 24219,Finance,Large,Basic,South India,2024-05-30
ORG24220,Secure Systems 24220,Retail,Small,Basic,West India,2024-11-05
ORG24221,Secure Systems 24221,Finance,Enterprise,Intermediate,East India,2025-02-18
ORG24222,Secure Systems 24222,Government,Enterprise,Basic,East India,2024-04-12
ORG24223,Secure Systems 24223,Education,Small,Intermediate,South India,2025-03-01
ORG24224,Secure Systems 24224,Healthcare,Medium,Basic,West India,2025-09-17
ORG24225,Secure Systems 24225,Government,Enterprise,Intermediate,West India,2026-03-19
ORG24226,Secure Systems 24226,Healthcare,Enterprise,Advanced,Central India,2025-06-03
ORG24227,Secure Systems 24227,Manufacturing,Large,Intermediate,West India,2024-10-20
ORG24228,Secure Systems 24228,Education,Medium,Advanced,West India,2025-06-16
ORG24229,Secure Systems 24229,Healthcare,Large,Basic,North India,2024-08-16
ORG24230,Secure Systems 24230,Telecommunications,Enterprise,Advanced,Central India,2024-05-21
ORG24231,Secure Systems 24231,Telecommunications,Large,Advanced,East India,2025-04-04
ORG24232,Secure Systems 24232,Technology,Medium,Intermediate,Central India,2025-03-26
