activity_id,asset_id,timestamp,event_count,log_sources_active,network_events,authentication_events,status
ACT18082,AST12584,2026-08-28 05:00:00,539,7,161,76,Normal
ACT18083,AST06433,2026-08-09 23:00:00,549,4,186,72,Normal
ACT18084,AST16730,2026-08-08 16:00:00,1291,2,241,105,Normal
ACT18085,AST22994,2026-08-27 09:00:00,539,4,203,32,Normal
ACT18086,AST07001,2026-08-19 22:00:00,655,8,225,33,Normal
ACT18087,AST15723,2026-09-05 10:00:00,660,6,135,26,Normal
ACT18088,AST05206,2026-08-13 12:00:00,733,2,124,129,Normal
ACT18089,AST14371,2026-08-28 10:00:00,1587,4,549,172,Normal
ACT18090,AST02561,2026-08-04 18:00:00,627,6,152,91,Normal
ACT18091,AST04782,2026-08-04 13:00:00,462,4,169,57,Normal
ACT18092,AST23195,2026-08-11 15:00:00,832,2,128,115,Normal
ACT18093,AST16892,2026-08-03 23:00:00,739,6,162,130,Normal
ACT18094,AST12460,2026-08-12 03:00:00,1241,6,307,83,Normal
ACT18095,AST09882,2026-09-05 16:00:00,670,4,128,83,Normal
ACT18096,AST02861,2026-08-16 10:00:00,510,8,183,35,Normal
ACT18097,AST06793,2026-08-25 05:00:00,398,2,138,52,Normal
ACT18098,AST10051,2026-09-06 07:00:00,1299,2,419,212,Normal
ACT18099,AST19081,2026-08-23 02:00:00,554,8,105,33,Normal
ACT18100,AST09158,2026-09-05 01:00:00,435,8,130,16,Normal
ACT18101,AST12283,2026-09-09 21:00:00,528,4,87,76,Normal
ACT18102,AST08613,2026-08-08 00:00:00,1340,3,535,40,Normal
ACT18103,AST00211,2026-08-23 02:00:00,885,8,244,129,Normal
ACT18104,AST03652,2026-09-05 20:00:00,978,7,397,29,Normal
ACT18105,AST11939,2026-08-20 05:00:00,425,7,185,16,Normal
ACT18106,AST13752,2026-09-07 11:00:00,2211,5,658,162,Normal
ACT18107,AST11172,2026-09-05 19:00:00,529,3,144,89,Normal
ACT18108,AST12981,2026-08-24 04:00:00,832,8,179,67,Normal
ACT18109,AST03702,2026-09-05 22:00:00,448,2,121,57,Normal
ACT18110,AST10556,2026-08-25 04:00:00,438,2,105,52,Normal
ACT18111,AST21296,2026-08-13 09:00:00,589,2,263,65,Normal
ACT18112,AST06718,2026-09-03 22:00:00,686,7,300,72,Normal
ACT18113,AST09866,2026-09-05 02:00:00,371,2,161,66,Normal
ACT18114,AST01780,2026-09-02 00:00:00,625,2,110,47,Normal
ACT18115,AST05682,2026-08-04 23:00:00,484,2,88,34,Normal
ACT18116,AST22494,2026-08-05 10:00:00,1047,8,440,73,Normal
ACT18117,AST05276,2026-08-27 10:00:00,520,4,225,43,Normal
ACT18118,AST22318,2026-08-04 22:00:00,869,6,218,124,Normal
ACT18119,AST17196,2026-09-09 18:00:00,403,2,64,22,Normal
ACT18120,AST18850,2026-08-22 01:00:00,411,4,100,73,Normal
ACT18121,AST15202,2026-09-05 21:00:00,405,7,105,15,Normal
ACT18122,AST10811,2026-09-04 01:00:00,782,7,234,109,Normal
ACT18123,AST24696,2026-08-07 13:00:00,734,7,191,47,Normal
ACT18124,AST04302,2026-08-06 08:00:00,462,2,106,74,Normal
ACT18125,AST04142,2026-08-29 06:00:00,799,7,164,121,Normal
ACT18126,AST15723,2026-08-27 18:00:00,260,5,110,26,Normal
ACT18127,AST18307,2026-08-08 04:00:00,639,5,140,113,Normal
ACT18128,AST17695,2026-08-04 14:00:00,758,2,118,75,Normal
ACT18129,AST06225,2026-08-23 02:00:00,352,6,121,57,Normal
ACT18130,AST03128,2026-08-01 04:00:00,887,4,256,46,Normal
ACT18131,AST02074,2026-08-16 18:00:00,547,5,128,75,Normal
ACT18132,AST15246,2026-09-01 13:00:00,398,8,151,56,Normal
ACT18133,AST03043,2026-08-24 08:00:00,503,5,99,57,Normal
ACT18134,AST09713,2026-08-15 01:00:00,643,3,136,73,Normal
ACT18135,AST08196,2026-08-14 16:00:00,445,3,121,13,Normal
ACT18136,AST04906,2026-09-03 02:00:00,1180,4,371,87,Normal
ACT18137,AST20699,2026-08-20 23:00:00,774,5,236,103,Normal
ACT18138,AST17262,2026-09-08 12:00:00,1123,2,445,150,Normal
ACT18139,AST20847,2026-08-23 20:00:00,829,8,160,144,Normal
ACT18140,AST04566,2026-08-09 09:00:00,544,3,172,53,Normal
ACT18141,AST23327,2026-08-21 02:00:00,478,4,88,84,Normal
ACT18142,AST04116,2026-08-01 09:00:00,629,7,142,79,Normal
ACT18143,AST04225,2026-08-20 20:00:00,661,5,131,115,Normal
ACT18144,AST19348,2026-08-21 14:00:00,1029,4,306,66,Normal
ACT18145,AST14470,2026-09-05 16:00:00,172,5,58,23,Normal
ACT18146,AST13053,2026-09-08 15:00:00,429,4,64,37,Normal
ACT18147,AST21946,2026-08-18 08:00:00,499,4,182,69,Normal
ACT18148,AST19343,2026-08-22 11:00:00,457,4,109,16,Normal
ACT18149,AST11848,2026-08-13 18:00:00,1234,4,357,92,Normal
ACT18150,AST23970,2026-08-17 00:00:00,524,5,163,23,Normal
ACT18151,AST20141,2026-08-23 01:00:00,1092,6,167,99,Normal
ACT18152,AST04466,2026-09-01 09:00:00,1070,8,190,185,Normal
ACT18153,AST03739,2026-09-05 04:00:00,378,2,97,17,Normal
ACT18154,AST03964,2026-08-28 17:00:00,442,2,93,36,Normal
ACT18155,AST01693,2026-08-30 17:00:00,484,3,102,77,Normal
ACT18156,AST03368,2026-08-25 23:00:00,608,6,207,108,Normal
ACT18157,AST11971,2026-08-29 15:00:00,183,4,49,24,Normal
ACT18158,AST24253,2026-08-03 11:00:00,1024,5,338,173,Normal
ACT18159,AST01367,2026-09-07 02:00:00,682,7,219,44,Normal
ACT18160,AST08962,2026-09-05 03:00:00,603,4,269,28,Normal
ACT18161,AST19998,2026-08-08 22:00:00,759,3,134,86,Normal
ACT18162,AST23226,2026-08-03 15:00:00,513,3,108,19,Normal
ACT18163,AST11770,2026-08-20 04:00:00,918,3,153,34,Normal
ACT18164,AST03762,2026-08-27 19:00:00,633,3,114,36,Normal
ACT18165,AST13345,2026-09-02 22:00:00,0,0,0,0,Silent
ACT18166,AST05848,2026-08-27 02:00:00,497,2,201,87,Normal
ACT18167,AST18099,2026-09-07 22:00:00,621,4,127,66,Normal
ACT18168,AST08804,2026-09-08 00:00:00,885,6,259,48,Normal
ACT18169,AST03944,2026-08-20 21:00:00,494,8,204,16,Normal
ACT18170,AST09427,2026-08-03 13:00:00,682,2,131,86,Normal
ACT18171,AST12989,2026-08-23 04:00:00,710,5,201,86,Normal
ACT18172,AST01050,2026-08-14 12:00:00,457,7,199,76,Normal
ACT18173,AST18944,2026-08-18 20:00:00,1739,8,449,195,Normal
ACT18174,AST07305,2026-08-29 13:00:00,383,8,150,50,Normal
ACT18175,AST04066,2026-08-14 22:00:00,700,6,121,70,Normal
ACT18176,AST08645,2026-08-02 18:00:00,1632,3,412,193,Normal
ACT18177,AST22421,2026-08-02 00:00:00,912,4,238,42,Normal
ACT18178,AST03629,2026-08-22 11:00:00,608,4,121,66,Normal
ACT18179,AST22806,2026-08-20 12:00:00,599,7,185,82,Normal
ACT18180,AST15045,2026-08-22 20:00:00,485,3,123,48,Normal
ACT18181,AST07599,2026-08-27 08:00:00,506,5,164,77,Normal
ACT18182,AST18602,2026-09-02 09:00:00,895,6,162,107,Normal
ACT18183,AST00125,2026-08-25 03:00:00,1348,3,295,223,Normal
ACT18184,AST07670,2026-08-12 21:00:00,784,4,276,111,Normal
ACT18185,AST00830,2026-09-03 00:00:00,931,2,143,52,Normal
ACT18186,AST00606,2026-08-07 18:00:00,252,2,54,24,Normal
ACT18187,AST00915,2026-08-06 12:00:00,490,7,182,29,Normal
ACT18188,AST00208,2026-08-08 21:00:00,498,5,218,69,Normal
ACT18189,AST05277,2026-09-03 01:00:00,1560,4,555,211,Normal
ACT18190,AST09531,2026-08-03 17:00:00,1202,3,277,78,Normal
ACT18191,AST02792,2026-09-01 17:00:00,824,7,261,81,Normal
ACT18192,AST00341,2026-08-11 23:00:00,1681,8,641,154,Normal
ACT18193,AST08446,2026-09-02 17:00:00,442,6,175,15,Normal
ACT18194,AST21068,2026-08-17 10:00:00,404,7,154,53,Normal
ACT18195,AST11132,2026-08-06 19:00:00,348,8,127,50,Normal
ACT18196,AST17771,2026-08-21 18:00:00,375,4,166,63,Normal
ACT18197,AST16302,2026-08-30 16:00:00,1326,3,425,231,Normal
ACT18198,AST04057,2026-09-06 07:00:00,375,2,120,17,Normal
ACT18199,AST23672,2026-08-02 13:00:00,1166,6,222,109,Normal
ACT18200,AST06592,2026-08-30 23:00:00,558,2,120,81,Normal
ACT18201,AST03711,2026-08-23 07:00:00,1090,6,281,42,Normal
ACT18202,AST11584,2026-08-14 13:00:00,1144,2,328,169,Normal
ACT18203,AST11241,2026-09-06 05:00:00,385,4,163,47,Normal
ACT18204,AST03071,2026-08-06 16:00:00,424,4,79,18,Normal
ACT18205,AST01005,2026-08-23 06:00:00,580,4,107,41,Normal
ACT18206,AST06572,2026-08-06 07:00:00,625,2,139,60,Normal
ACT18207,AST21997,2026-08-25 17:00:00,897,8,135,31,Normal
ACT18208,AST05091,2026-09-06 01:00:00,257,7,68,40,Normal
ACT18209,AST07383,2026-08-06 03:00:00,1059,7,425,150,Normal
ACT18210,AST03854,2026-08-10 21:00:00,308,4,65,15,Normal
ACT18211,AST18294,2026-08-16 12:00:00,650,5,162,77,Normal
ACT18212,AST20829,2026-09-07 10:00:00,850,4,147,26,Normal
ACT18213,AST24719,2026-08-25 16:00:00,694,8,263,75,Normal
ACT18214,AST19461,2026-08-30 17:00:00,840,5,370,68,Normal
ACT18215,AST16918,2026-08-01 04:00:00,824,8,279,54,Normal
ACT18216,AST23885,2026-08-01 10:00:00,449,3,137,49,Normal
ACT18217,AST22888,2026-08-22 17:00:00,894,5,385,123,Normal
ACT18218,AST20095,2026-09-07 08:00:00,811,8,156,132,Normal
ACT18219,AST18948,2026-08-08 02:00:00,500,3,160,72,Normal
ACT18220,AST18703,2026-08-10 03:00:00,872,3,307,144,Normal
ACT18221,AST22088,2026-08-28 08:00:00,413,2,116,44,Normal
ACT18222,AST10751,2026-08-15 18:00:00,874,5,302,92,Normal
ACT18223,AST22420,2026-08-04 19:00:00,751,6,142,57,Normal
ACT18224,AST13593,2026-08-12 14:00:00,1051,7,216,109,Normal
ACT18225,AST09290,2026-08-27 13:00:00,455,8,177,64,Normal
ACT18226,AST21854,2026-08-11 17:00:00,536,6,169,20,Normal
ACT18227,AST10657,2026-09-03 19:00:00,558,6,142,65,Normal
ACT18228,AST18858,2026-08-04 05:00:00,1049,3,169,162,Normal
ACT18229,AST23472,2026-08-23 04:00:00,725,5,110,108,Normal
ACT18230,AST04942,2026-08-28 12:00:00,1017,4,177,145,Normal
ACT18231,AST20080,2026-08-24 09:00:00,688,5,133,67,Normal
ACT18232,AST05406,2026-08-04 04:00:00,920,8,222,103,Normal
ACT18233,AST14572,2026-08-07 09:00:00,722,4,224,74,Normal
ACT18234,AST00287,2026-08-20 21:00:00,824,6,336,55,Normal
ACT18235,AST10655,2026-08-19 00:00:00,312,8,66,37,Normal
ACT18236,AST15219,2026-08-17 06:00:00,282,6,115,18,Normal
ACT18237,AST15104,2026-09-01 05:00:00,1628,6,519,52,Normal
ACT18238,AST06411,2026-09-05 08:00:00,948,2,304,71,Normal
ACT18239,AST18325,2026-08-01 22:00:00,374,4,98,38,Normal
ACT18240,AST06217,2026-09-03 04:00:00,563,8,84,45,Normal
ACT18241,AST05193,2026-08-15 01:00:00,434,2,106,22,Normal
ACT18242,AST16571,2026-08-08 06:00:00,368,7,142,63,Normal
ACT18243,AST04812,2026-08-24 18:00:00,1029,6,416,32,Normal
ACT18244,AST05983,2026-09-02 01:00:00,656,8,205,107,Normal
ACT18245,AST09065,2026-09-08 05:00:00,1073,3,319,143,Normal
ACT18246,AST15720,2026-08-02 03:00:00,512,2,117,72,Normal
ACT18247,AST24761,2026-09-03 10:00:00,1046,8,307,90,Normal
ACT18248,AST17003,2026-08-03 00:00:00,411,2,61,15,Normal
ACT18249,AST11351,2026-09-07 23:00:00,969,5,372,92,Normal
ACT18250,AST02481,2026-08-25 16:00:00,460,8,141,25,Normal
ACT18251,AST19139,2026-08-19 20:00:00,653,5,154,70,Normal
ACT18252,AST00281,2026-08-19 08:00:00,305,6,106,42,Normal
ACT18253,AST04417,2026-09-07 23:00:00,771,7,182,129,Normal
ACT18254,AST15393,2026-08-23 15:00:00,587,5,173,48,Normal
ACT18255,AST05154,2026-08-18 22:00:00,167,7,73,14,Normal
ACT18256,AST08345,2026-08-25 21:00:00,935,5,253,48,Normal
ACT18257,AST20321,2026-08-11 11:00:00,358,6,55,51,Normal
ACT18258,AST19512,2026-08-19 17:00:00,361,4,67,48,Normal
ACT18259,AST23646,2026-08-03 23:00:00,885,5,380,109,Normal
ACT18260,AST21990,2026-08-18 23:00:00,1544,2,424,270,Normal
ACT18261,AST02067,2026-08-07 16:00:00,308,7,56,10,Normal
ACT18262,AST15039,2026-08-08 14:00:00,900,8,268,105,Normal
ACT18263,AST04627,2026-08-28 01:00:00,659,7,113,71,Normal
ACT18264,AST08011,2026-08-10 08:00:00,440,6,115,39,Normal
ACT18265,AST19750,2026-08-23 01:00:00,1158,2,457,173,Normal
ACT18266,AST13694,2026-08-18 06:00:00,780,6,166,115,Normal
ACT18267,AST07090,2026-08-10 21:00:00,664,6,189,100,Normal
ACT18268,AST22944,2026-08-20 06:00:00,786,7,171,80,Normal
ACT18269,AST20651,2026-08-21 00:00:00,658,7,230,68,Normal
ACT18270,AST23253,2026-08-05 13:00:00,571,8,237,25,Normal
ACT18271,AST16447,2026-08-09 15:00:00,635,7,129,25,Normal
ACT18272,AST10545,2026-08-04 08:00:00,868,2,264,73,Normal
ACT18273,AST12241,2026-08-25 02:00:00,473,4,172,14,Normal
ACT18274,AST13941,2026-08-02 14:00:00,1065,6,193,87,Normal
ACT18275,AST19449,2026-08-12 12:00:00,314,8,92,46,Normal
ACT18276,AST21150,2026-08-03 18:00:00,1082,6,409,108,Normal
ACT18277,AST04393,2026-08-14 15:00:00,580,7,244,70,Normal
ACT18278,AST18992,2026-08-05 14:00:00,517,2,132,41,Normal
ACT18279,AST15194,2026-08-28 00:00:00,363,2,144,63,Normal
ACT18280,AST21138,2026-08-03 15:00:00,1617,4,706,266,Normal
ACT18281,AST22774,2026-08-02 20:00:00,730,5,215,68,Normal
ACT18282,AST10314,2026-08-30 11:00:00,859,2,135,42,Normal
ACT18283,AST02852,2026-08-13 17:00:00,206,4,74,27,Normal
ACT18284,AST07112,2026-08-16 08:00:00,572,3,206,89,Normal
ACT18285,AST22674,2026-09-01 12:00:00,776,3,147,92,Normal
ACT18286,AST11798,2026-08-01 17:00:00,740,8,275,121,Normal
ACT18287,AST06014,2026-08-31 22:00:00,318,4,48,55,Normal
ACT18288,AST13117,2026-08-24 23:00:00,620,6,153,33,Normal
ACT18289,AST02516,2026-08-08 10:00:00,705,4,254,74,Normal
ACT18290,AST24161,2026-08-12 15:00:00,1345,5,283,188,Normal
ACT18291,AST08873,2026-09-08 01:00:00,833,5,213,65,Normal
ACT18292,AST24462,2026-08-30 08:00:00,486,8,92,27,Normal
ACT18293,AST23066,2026-08-05 15:00:00,496,3,198,41,Normal
ACT18294,AST03306,2026-08-01 17:00:00,912,4,238,120,Normal
ACT18295,AST13837,2026-08-02 04:00:00,661,6,238,102,Normal
ACT18296,AST09763,2026-09-07 14:00:00,630,7,147,69,Normal
ACT18297,AST23363,2026-08-13 08:00:00,948,8,241,161,Normal
ACT18298,AST08728,2026-08-09 05:00:00,525,3,204,25,Normal
ACT18299,AST12269,2026-08-31 06:00:00,1144,8,239,181,Normal
ACT18300,AST12347,2026-08-25 09:00:00,1138,4,430,94,Normal
ACT18301,AST16199,2026-08-15 06:00:00,762,2,183,60,Normal
ACT18302,AST21989,2026-08-26 05:00:00,1217,7,366,197,Normal
ACT18303,AST16036,2026-08-25 13:00:00,1098,4,303,121,Normal
ACT18304,AST24532,2026-08-09 10:00:00,620,4,262,74,Normal
ACT18305,AST05597,2026-08-16 00:00:00,553,5,131,98,Normal
ACT18306,AST15388,2026-08-19 01:00:00,258,7,55,30,Normal
ACT18307,AST03402,2026-09-06 15:00:00,762,3,143,45,Normal
ACT18308,AST11699,2026-08-10 09:00:00,1098,5,286,52,Normal
ACT18309,AST14966,2026-08-29 20:00:00,500,8,169,88,Normal
ACT18310,AST12358,2026-08-28 02:00:00,661,3,134,114,Normal
ACT18311,AST10872,2026-08-27 04:00:00,528,8,193,64,Normal
ACT18312,AST12978,2026-08-06 02:00:00,561,5,159,42,Normal
ACT18313,AST23551,2026-09-02 17:00:00,1586,7,390,268,Normal
ACT18314,AST19320,2026-08-21 17:00:00,821,6,157,39,Normal
ACT18315,AST07991,2026-08-30 12:00:00,1000,3,364,106,Normal
ACT18316,AST24527,2026-08-12 15:00:00,1863,8,539,183,Normal
ACT18317,AST00666,2026-08-21 10:00:00,555,4,151,86,Normal
ACT18318,AST10081,2026-08-20 22:00:00,347,6,61,28,Normal
ACT18319,AST07560,2026-08-19 08:00:00,647,5,133,110,Normal
ACT18320,AST04517,2026-08-23 04:00:00,505,7,151,77,Normal
ACT18321,AST20695,2026-08-06 07:00:00,244,7,57,17,Normal
ACT18322,AST13096,2026-08-18 13:00:00,976,6,407,89,Normal
ACT18323,AST07209,2026-08-11 09:00:00,238,2,62,10,Normal
ACT18324,AST19242,2026-08-20 09:00:00,485,4,183,18,Normal
ACT18325,AST13203,2026-08-03 06:00:00,713,4,204,122,Normal
ACT18326,AST17540,2026-08-06 18:00:00,1644,7,439,172,Normal
ACT18327,AST12734,2026-08-01 23:00:00,409,3,103,14,Normal
ACT18328,AST23404,2026-08-17 00:00:00,479,4,126,54,Normal
ACT18329,AST07739,2026-09-05 16:00:00,860,5,201,78,Normal
ACT18330,AST02758,2026-08-10 17:00:00,525,7,201,81,Normal
ACT18331,AST13403,2026-08-09 00:00:00,869,4,302,150,Normal
ACT18332,AST10404,2026-09-09 04:00:00,610,8,171,18,Normal
ACT18333,AST02188,2026-08-22 23:00:00,1004,8,429,136,Normal
ACT18334,AST15419,2026-08-10 01:00:00,1958,7,319,145,Normal
ACT18335,AST21342,2026-08-03 18:00:00,1807,8,503,214,Normal
ACT18336,AST12531,2026-09-08 19:00:00,491,7,116,49,Normal
ACT18337,AST10431,2026-08-22 04:00:00,828,7,343,128,Normal
ACT18338,AST07106,2026-08-18 06:00:00,0,0,0,0,Silent
ACT18339,AST23148,2026-09-06 18:00:00,602,8,124,66,Normal
ACT18340,AST15097,2026-09-08 12:00:00,746,4,244,78,Normal
ACT18341,AST16720,2026-08-15 23:00:00,1275,5,206,73,Normal
ACT18342,AST16848,2026-08-17 22:00:00,620,5,172,20,Normal
ACT18343,AST02198,2026-08-02 23:00:00,604,4,96,21,Normal
ACT18344,AST01435,2026-08-27 13:00:00,606,8,186,93,Normal
ACT18345,AST02033,2026-08-18 05:00:00,677,8,269,110,Normal
ACT18346,AST16132,2026-08-16 22:00:00,1019,3,383,70,Normal
ACT18347,AST07874,2026-09-06 14:00:00,665,8,218,25,Normal
ACT18348,AST01115,2026-09-06 17:00:00,1212,5,268,71,Normal
ACT18349,AST00585,2026-08-30 22:00:00,687,4,301,37,Normal
ACT18350,AST00130,2026-09-06 08:00:00,439,2,179,22,Normal
ACT18351,AST21856,2026-08-21 12:00:00,592,7,138,42,Normal
ACT18352,AST17825,2026-08-08 22:00:00,687,8,147,28,Normal
ACT18353,AST10602,2026-09-03 13:00:00,493,7,124,35,Normal
ACT18354,AST11632,2026-08-26 14:00:00,482,5,146,62,Normal
ACT18355,AST01438,2026-09-04 21:00:00,730,2,137,33,Normal
ACT18356,AST03116,2026-08-02 23:00:00,1089,4,297,107,Normal
ACT18357,AST02541,2026-09-02 10:00:00,645,4,98,77,Normal
ACT18358,AST09548,2026-08-30 08:00:00,964,5,176,53,Normal
ACT18359,AST23441,2026-09-05 00:00:00,312,7,132,50,Normal
ACT18360,AST12551,2026-08-31 14:00:00,953,4,293,128,Normal
ACT18361,AST04217,2026-08-04 15:00:00,330,5,139,43,Normal
ACT18362,AST23052,2026-08-18 14:00:00,646,3,199,108,Normal
ACT18363,AST13267,2026-08-27 23:00:00,689,6,115,101,Normal
ACT18364,AST12205,2026-08-18 13:00:00,284,8,113,20,Normal
ACT18365,AST18713,2026-08-29 08:00:00,505,8,168,43,Normal
ACT18366,AST00807,2026-08-22 20:00:00,282,2,83,22,Normal
ACT18367,AST07806,2026-08-14 02:00:00,289,5,108,9,Normal
ACT18368,AST04911,2026-09-02 07:00:00,647,6,130,20,Normal
ACT18369,AST18759,2026-09-09 14:00:00,928,2,249,129,Normal
ACT18370,AST04168,2026-08-19 16:00:00,741,5,144,102,Normal
ACT18371,AST00428,2026-08-06 13:00:00,816,4,146,76,Normal
ACT18372,AST23171,2026-08-01 14:00:00,353,5,134,13,Normal
ACT18373,AST15083,2026-09-08 07:00:00,1044,5,183,176,Normal
ACT18374,AST23645,2026-08-04 00:00:00,775,7,128,52,Normal
ACT18375,AST05485,2026-08-26 05:00:00,940,8,207,47,Normal
ACT18376,AST05572,2026-08-17 15:00:00,454,7,91,23,Normal
ACT18377,AST24443,2026-08-02 00:00:00,652,5,133,80,Normal
ACT18378,AST12401,2026-09-08 08:00:00,371,2,146,63,Normal
ACT18379,AST05469,2026-08-24 07:00:00,863,7,236,83,Normal
ACT18380,AST00666,2026-09-07 11:00:00,1374,3,276,210,Normal
ACT18381,AST23754,2026-08-22 13:00:00,648,3,160,62,Normal
ACT18382,AST11304,2026-08-10 06:00:00,755,6,115,90,Normal
ACT18383,AST06190,2026-08-30 21:00:00,373,5,81,34,Normal
ACT18384,AST02984,2026-09-01 05:00:00,526,3,219,28,Normal
ACT18385,AST06455,2026-08-09 18:00:00,523,6,123,21,Normal
ACT18386,AST08500,2026-09-03 01:00:00,704,2,236,72,Normal
ACT18387,AST19851,2026-08-13 19:00:00,507,5,209,64,Normal
ACT18388,AST11841,2026-09-02 12:00:00,493,4,206,72,Normal
ACT18389,AST10459,2026-08-22 23:00:00,688,2,187,97,Normal
ACT18390,AST08249,2026-08-29 19:00:00,637,6,121,60,Normal
ACT18391,AST07712,2026-09-07 04:00:00,1727,4,272,263,Normal
ACT18392,AST11923,2026-08-15 18:00:00,2732,8,1128,367,Normal
ACT18393,AST16757,2026-08-03 12:00:00,1121,3,212,191,Normal
ACT18394,AST06647,2026-08-12 13:00:00,648,5,260,64,Normal
ACT18395,AST03223,2026-08-04 09:00:00,925,2,384,137,Normal
ACT18396,AST12654,2026-08-16 14:00:00,361,7,61,42,Normal
ACT18397,AST06588,2026-09-04 03:00:00,712,4,263,103,Normal
ACT18398,AST05685,2026-08-07 14:00:00,403,7,142,64,Normal
ACT18399,AST21658,2026-09-09 22:00:00,1182,8,527,94,Normal
ACT18400,AST05866,2026-08-07 08:00:00,350,4,64,21,Normal
ACT18401,AST07970,2026-08-07 21:00:00,1108,6,316,103,Normal
ACT18402,AST22066,2026-08-08 20:00:00,498,5,131,81,Normal
ACT18403,AST06207,2026-08-22 18:00:00,832,6,195,58,Normal
ACT18404,AST17682,2026-09-08 16:00:00,708,6,294,96,Normal
ACT18405,AST09363,2026-08-26 19:00:00,518,8,111,20,Normal
ACT18406,AST21068,2026-08-28 02:00:00,1082,2,373,124,Normal
ACT18407,AST08186,2026-08-10 04:00:00,334,6,60,21,Normal
ACT18408,AST17683,2026-08-29 04:00:00,431,3,164,12,Normal
ACT18409,AST23106,2026-08-18 16:00:00,975,6,186,123,Normal
ACT18410,AST15744,2026-09-09 06:00:00,709,2,133,36,Normal
ACT18411,AST21424,2026-08-19 17:00:00,744,4,197,30,Normal
ACT18412,AST22196,2026-09-06 03:00:00,444,4,165,15,Normal
ACT18413,AST06161,2026-08-20 15:00:00,430,7,83,68,Normal
ACT18414,AST10676,2026-08-14 22:00:00,901,3,259,134,Normal
ACT18415,AST12075,2026-08-02 22:00:00,843,5,209,40,Normal
ACT18416,AST19947,2026-08-12 01:00:00,1485,7,430,264,Normal
ACT18417,AST24805,2026-08-23 08:00:00,364,4,103,12,Normal
ACT18418,AST24349,2026-08-07 09:00:00,1112,6,429,155,Normal
ACT18419,AST04006,2026-08-05 11:00:00,1206,6,363,94,Normal
ACT18420,AST07544,2026-08-26 03:00:00,991,5,158,50,Normal
ACT18421,AST17787,2026-08-24 12:00:00,907,8,290,61,Normal
ACT18422,AST01723,2026-09-05 00:00:00,542,5,92,74,Normal
ACT18423,AST22374,2026-08-21 17:00:00,698,4,170,53,Normal
ACT18424,AST22781,2026-08-07 11:00:00,349,4,73,43,Normal
ACT18425,AST24083,2026-09-04 11:00:00,621,3,142,21,Normal
ACT18426,AST08618,2026-08-31 17:00:00,436,8,157,25,Normal
ACT18427,AST12632,2026-09-04 14:00:00,882,2,151,98,Normal
ACT18428,AST14189,2026-08-31 16:00:00,316,2,52,11,Normal
ACT18429,AST12275,2026-08-29 10:00:00,1137,6,477,203,Normal
ACT18430,AST13627,2026-08-04 08:00:00,937,5,371,41,Normal
ACT18431,AST02881,2026-08-05 17:00:00,1041,3,409,161,Normal
ACT18432,AST19634,2026-08-29 04:00:00,226,3,74,31,Normal
ACT18433,AST07287,2026-08-10 15:00:00,284,4,55,30,Normal
ACT18434,AST06362,2026-09-03 00:00:00,307,4,54,16,Normal
ACT18435,AST20952,2026-08-15 09:00:00,590,3,222,32,Normal
ACT18436,AST16644,2026-08-01 20:00:00,535,5,179,17,Normal
ACT18437,AST17040,2026-09-09 04:00:00,391,6,92,31,Normal
ACT18438,AST23398,2026-08-01 00:00:00,1092,6,478,70,Normal
ACT18439,AST07279,2026-08-18 15:00:00,728,2,325,40,Normal
ACT18440,AST02955,2026-08-08 09:00:00,993,7,413,117,Normal
ACT18441,AST09767,2026-09-05 01:00:00,1963,5,597,158,Normal
ACT18442,AST06463,2026-08-08 01:00:00,675,6,195,86,Normal
ACT18443,AST04558,2026-09-07 01:00:00,1531,2,462,246,Normal
ACT18444,AST20730,2026-08-19 16:00:00,681,4,184,107,Normal
ACT18445,AST11319,2026-08-13 18:00:00,530,3,134,63,Normal
ACT18446,AST23908,2026-09-05 18:00:00,346,4,103,43,Normal
ACT18447,AST09605,2026-09-02 04:00:00,713,2,275,123,Normal
ACT18448,AST12006,2026-08-02 16:00:00,1051,5,462,100,Normal
ACT18449,AST04091,2026-08-19 03:00:00,525,6,125,39,Normal
ACT18450,AST24054,2026-08-03 22:00:00,798,4,178,122,Normal
ACT18451,AST22509,2026-08-29 00:00:00,455,2,159,67,Normal
ACT18452,AST16492,2026-08-19 19:00:00,641,7,141,41,Normal
ACT18453,AST04511,2026-08-20 13:00:00,532,5,179,43,Normal
ACT18454,AST22662,2026-09-09 15:00:00,826,2,367,97,Normal
ACT18455,AST04197,2026-08-22 18:00:00,764,2,175,95,Normal
ACT18456,AST13505,2026-08-09 08:00:00,1005,2,209,106,Normal
ACT18457,AST20948,2026-08-24 19:00:00,1085,3,245,114,Normal
ACT18458,AST04109,2026-08-17 01:00:00,434,6,175,25,Normal
ACT18459,AST17951,2026-09-01 21:00:00,1261,7,204,217,Normal
ACT18460,AST21391,2026-08-02 14:00:00,479,8,110,43,Normal
ACT18461,AST03648,2026-09-02 03:00:00,388,3,114,62,Normal
ACT18462,AST01538,2026-08-14 03:00:00,437,7,160,48,Normal
ACT18463,AST15469,2026-08-16 05:00:00,811,3,305,49,Normal
ACT18464,AST06456,2026-08-08 02:00:00,720,6,191,26,Normal
ACT18465,AST16643,2026-09-02 04:00:00,1155,3,228,82,Normal
ACT18466,AST04628,2026-08-31 04:00:00,567,4,151,31,Normal
