alert_id,external_id,organization_id,asset_id,analyst_id,alert_type,severity,status,created_at,closed_at,closure_time_minutes,investigation_notes,evidence_reviewed,escalated,false_positive,incident_id
ALT22899,SIEM-922899,ORG00852,AST24644,AN24938,Brute Force,High,Closed,2026-08-10 15:09:00,2026-08-10 16:16:00,67,Reviewed authentication logs and source IP.,No,Yes,No,
ALT22900,SIEM-922900,ORG00080,AST06054,AN23663,Brute Force,High,Closed,2026-08-28 07:54:00,2026-08-28 08:16:00,22,Reviewed authentication logs and source IP.,Yes,Yes,No,
ALT22901,SIEM-922901,ORG00742,AST04912,AN16771,Impossible Travel,Low,Closed,2026-08-13 15:37:00,2026-08-13 16:09:00,32,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22902,SIEM-922902,ORG00621,AST08425,AN13829,Malware,Medium,Closed,2026-08-12 18:58:00,2026-08-12 19:13:00,15,Investigated user activity and historical baseline.,Yes,No,Yes,
ALT22903,SIEM-922903,ORG00493,AST03510,AN00528,Brute Force,Low,Closed,2026-08-08 14:41:00,2026-08-08 15:01:00,20,Checked endpoint telemetry and correlated network events.,No,No,No,
ALT22904,SIEM-922904,ORG00358,AST03601,AN15054,Anomalous Process,Critical,Closed,2026-08-15 02:19:00,2026-08-15 02:37:00,18,Validated detection against SIEM and endpoint evidence.,Yes,No,No,INC22904
ALT22905,SIEM-922905,ORG00446,AST07512,AN06749,Ransomware,High,Closed,2026-09-09 15:37:00,2026-09-09 16:27:00,50,Reviewed authentication logs and source IP.,No,No,No,
ALT22906,SIEM-922906,ORG00877,AST20947,AN15918,Phishing,Medium,Closed,2026-09-04 21:46:00,2026-09-04 22:13:00,27,Investigated user activity and historical baseline.,No,Yes,Yes,
ALT22907,SIEM-922907,ORG00188,AST03329,AN22753,Data Exfiltration,Low,Investigating,2026-08-06 06:48:00,,,Reviewed authentication logs and source IP.,Yes,Yes,No,
ALT22908,SIEM-922908,ORG00341,AST18173,AN08888,Data Exfiltration,Low,Closed,2026-08-17 22:33:00,2026-08-17 22:58:00,25,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22909,SIEM-922909,ORG00668,AST08647,AN01968,Suspicious Login,Medium,Closed,2026-08-17 12:43:00,2026-08-17 13:31:00,48,Reviewed authentication logs and source IP.,Yes,Yes,No,
ALT22910,SIEM-922910,ORG00267,AST17724,AN15520,Phishing,Medium,Open,2026-08-01 22:40:00,,,Checked endpoint telemetry and correlated network events.,Yes,Yes,No,
ALT22911,SIEM-922911,ORG00796,AST20173,AN22196,Privilege Escalation,Low,Closed,2026-09-03 04:32:00,2026-09-03 05:06:00,34,Reviewed authentication logs and source IP.,No,No,No,
ALT22912,SIEM-922912,ORG00260,AST00650,AN16086,Data Exfiltration,High,Closed,2026-09-01 13:46:00,2026-09-01 14:24:00,38,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22913,SIEM-922913,ORG00203,AST01802,AN10873,Privilege Escalation,Medium,Closed,2026-08-16 12:15:00,2026-08-16 13:04:00,49,Investigated user activity and historical baseline.,Yes,Yes,Yes,
ALT22914,SIEM-922914,ORG00210,AST19218,AN10745,Brute Force,Medium,Closed,2026-08-31 18:50:00,2026-08-31 20:07:00,77,Reviewed authentication logs and source IP.,No,Yes,No,
ALT22915,SIEM-922915,ORG00075,AST24764,AN12260,Suspicious Login,High,Closed,2026-08-12 06:21:00,2026-08-12 06:31:00,10,Checked endpoint telemetry and correlated network events.,Yes,Yes,Yes,
ALT22916,SIEM-922916,ORG00094,AST05525,AN06860,Anomalous Process,High,Closed,2026-09-08 21:56:00,2026-09-08 22:12:00,16,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22917,SIEM-922917,ORG00235,AST10542,AN14869,Impossible Travel,Medium,Closed,2026-08-29 02:25:00,2026-08-29 03:14:00,49,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22918,SIEM-922918,ORG00190,AST12511,AN13700,Phishing,Medium,Escalated,2026-08-05 19:42:00,,,Reviewed authentication logs and source IP.,Yes,Yes,No,INC22918
ALT22919,SIEM-922919,ORG00252,AST21861,AN07326,Phishing,Medium,Closed,2026-08-04 12:32:00,2026-08-04 13:13:00,41,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22920,SIEM-922920,ORG00937,AST06694,AN02996,Data Exfiltration,Medium,Escalated,2026-08-30 14:59:00,,,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,INC22920
ALT22921,SIEM-922921,ORG00789,AST13357,AN14814,Data Exfiltration,Medium,Closed,2026-08-04 14:40:00,2026-08-04 14:58:00,18,Investigated user activity and historical baseline.,Yes,No,No,
ALT22922,SIEM-922922,ORG00946,AST09447,AN12090,Data Exfiltration,Medium,Closed,2026-08-31 12:48:00,2026-08-31 12:55:00,7,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22923,SIEM-922923,ORG00379,AST12886,AN13768,Data Exfiltration,High,Closed,2026-08-01 06:43:00,2026-08-01 07:13:00,30,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,
ALT22924,SIEM-922924,ORG00972,AST20488,AN12137,Data Exfiltration,Low,Investigating,2026-09-09 13:37:00,,,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22925,SIEM-922925,ORG00222,AST16518,AN07512,Data Exfiltration,Low,Closed,2026-08-29 16:31:00,2026-08-29 16:43:00,12,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22926,SIEM-922926,ORG00270,AST13385,AN24076,Port Scan,Medium,Open,2026-08-20 07:26:00,,,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22927,SIEM-922927,ORG00713,AST23406,AN13788,Phishing,Medium,Closed,2026-08-11 14:43:00,2026-08-11 14:51:00,8,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22928,SIEM-922928,ORG00282,AST00710,AN20010,Port Scan,Medium,Closed,2026-08-04 15:01:00,2026-08-04 16:12:00,71,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22929,SIEM-922929,ORG00808,AST10320,AN21610,Privilege Escalation,Medium,Closed,2026-08-20 14:25:00,2026-08-20 14:36:00,11,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22930,SIEM-922930,ORG00858,AST15192,AN04276,Malware,Low,Open,2026-09-04 18:24:00,,,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22931,SIEM-922931,ORG00684,AST02240,AN00945,Port Scan,Medium,Closed,2026-08-10 03:35:00,2026-08-10 04:04:00,29,Investigated user activity and historical baseline.,No,No,Yes,
ALT22932,SIEM-922932,ORG00795,AST05235,AN00907,Ransomware,Medium,Closed,2026-08-27 03:09:00,2026-08-27 03:31:00,22,Validated detection against SIEM and endpoint evidence.,No,No,Yes,
ALT22933,SIEM-922933,ORG00141,AST08183,AN07349,Suspicious Login,Low,Closed,2026-08-19 23:19:00,2026-08-19 23:37:00,18,Checked endpoint telemetry and correlated network events.,Yes,No,Yes,
ALT22934,SIEM-922934,ORG00663,AST07298,AN21271,Data Exfiltration,Low,Investigating,2026-08-31 18:12:00,,,Checked endpoint telemetry and correlated network events.,No,No,No,
ALT22935,SIEM-922935,ORG00867,AST10859,AN07373,Port Scan,Low,Closed,2026-08-14 06:06:00,2026-08-14 07:01:00,55,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22936,SIEM-922936,ORG00975,AST24704,AN05477,Brute Force,Low,Closed,2026-08-28 09:20:00,2026-08-28 10:09:00,49,Validated detection against SIEM and endpoint evidence.,No,No,Yes,
ALT22937,SIEM-922937,ORG00588,AST20437,AN10419,Phishing,Low,Closed,2026-08-22 00:03:00,2026-08-22 00:38:00,35,Checked endpoint telemetry and correlated network events.,Yes,Yes,No,
ALT22938,SIEM-922938,ORG00127,AST15405,AN10543,Malware,High,Closed,2026-08-21 07:05:00,2026-08-21 07:27:00,22,Validated detection against SIEM and endpoint evidence.,No,Yes,No,
ALT22939,SIEM-922939,ORG00855,AST11412,AN13316,Impossible Travel,Critical,Closed,2026-08-31 15:44:00,2026-08-31 16:16:00,32,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22940,SIEM-922940,ORG00838,AST09648,AN15475,Brute Force,Low,Closed,2026-08-19 22:39:00,2026-08-19 22:56:00,17,Checked endpoint telemetry and correlated network events.,Yes,Yes,No,
ALT22941,SIEM-922941,ORG00131,AST09721,AN19144,Ransomware,Medium,Closed,2026-08-10 21:34:00,2026-08-10 22:35:00,61,Reviewed authentication logs and source IP.,No,No,No,
ALT22942,SIEM-922942,ORG00304,AST04427,AN19178,Privilege Escalation,Critical,Closed,2026-08-24 20:09:00,2026-08-24 22:18:00,129,Validated detection against SIEM and endpoint evidence.,No,Yes,No,
ALT22943,SIEM-922943,ORG00811,AST17723,AN22169,Anomalous Process,High,Closed,2026-08-19 04:58:00,2026-08-19 05:35:00,37,Investigated user activity and historical baseline.,No,No,No,
ALT22944,SIEM-922944,ORG00950,AST19806,AN09242,Data Exfiltration,Low,Closed,2026-09-02 20:23:00,2026-09-02 21:00:00,37,Reviewed authentication logs and source IP.,Yes,No,No,
ALT22945,SIEM-922945,ORG00878,AST14457,AN20796,Anomalous Process,Low,Closed,2026-08-13 15:08:00,2026-08-13 15:37:00,29,Reviewed authentication logs and source IP.,No,Yes,No,
ALT22946,SIEM-922946,ORG00665,AST14969,AN17896,Impossible Travel,Low,Closed,2026-08-17 01:16:00,2026-08-17 02:54:00,98,Investigated user activity and historical baseline.,No,No,No,
ALT22947,SIEM-922947,ORG00822,AST13846,AN12383,Data Exfiltration,Medium,Escalated,2026-09-05 19:27:00,,,Validated detection against SIEM and endpoint evidence.,No,Yes,No,INC22947
ALT22948,SIEM-922948,ORG00505,AST20949,AN18248,Ransomware,Critical,Closed,2026-08-31 15:35:00,2026-08-31 16:52:00,77,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22949,SIEM-922949,ORG00272,AST07475,AN14050,Ransomware,Medium,Escalated,2026-08-02 06:52:00,,,Checked endpoint telemetry and correlated network events.,Yes,Yes,No,INC22949
ALT22950,SIEM-922950,ORG00497,AST16364,AN23418,Data Exfiltration,Medium,Escalated,2026-09-02 13:05:00,,,Investigated user activity and historical baseline.,Yes,Yes,No,INC22950
ALT22951,SIEM-922951,ORG00987,AST18727,AN23360,Suspicious Login,Medium,Closed,2026-08-28 15:31:00,2026-08-28 16:21:00,50,Checked endpoint telemetry and correlated network events.,Yes,Yes,No,
ALT22952,SIEM-922952,ORG00446,AST18042,AN00675,Data Exfiltration,Medium,Closed,2026-08-31 23:38:00,2026-09-01 00:11:00,33,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22953,SIEM-922953,ORG00953,AST06216,AN19444,Impossible Travel,Medium,Closed,2026-08-09 15:11:00,2026-08-09 15:23:00,12,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22954,SIEM-922954,ORG00551,AST06760,AN07988,Anomalous Process,Low,Closed,2026-08-18 05:38:00,2026-08-18 05:50:00,12,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,
ALT22955,SIEM-922955,ORG00086,AST15878,AN21663,Impossible Travel,Low,Open,2026-08-22 03:17:00,,,Validated detection against SIEM and endpoint evidence.,No,Yes,No,
ALT22956,SIEM-922956,ORG00282,AST01299,AN00206,Port Scan,Medium,Closed,2026-08-30 17:14:00,2026-08-30 18:13:00,59,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,
ALT22957,SIEM-922957,ORG00943,AST12295,AN14639,Brute Force,Low,Open,2026-08-04 17:14:00,,,Validated detection against SIEM and endpoint evidence.,No,No,Yes,
ALT22958,SIEM-922958,ORG00369,AST03694,AN05936,Port Scan,High,Closed,2026-08-24 15:20:00,2026-08-24 15:51:00,31,Reviewed authentication logs and source IP.,Yes,No,Yes,
ALT22959,SIEM-922959,ORG00096,AST01477,AN17841,Data Exfiltration,High,Closed,2026-09-03 12:37:00,2026-09-03 13:02:00,25,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22960,SIEM-922960,ORG00341,AST12319,AN00685,Port Scan,Medium,Closed,2026-09-05 11:42:00,2026-09-05 12:07:00,25,Investigated user activity and historical baseline.,No,Yes,No,
ALT22961,SIEM-922961,ORG00137,AST13296,AN07524,Anomalous Process,Low,Closed,2026-09-03 11:21:00,2026-09-03 12:01:00,40,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22962,SIEM-922962,ORG00891,AST23670,AN22608,Data Exfiltration,Critical,Closed,2026-08-23 07:27:00,2026-08-23 07:37:00,10,Investigated user activity and historical baseline.,Yes,Yes,No,INC22962
ALT22963,SIEM-922963,ORG00611,AST05115,AN09781,Malware,Medium,Escalated,2026-09-01 01:42:00,,,Checked endpoint telemetry and correlated network events.,No,Yes,No,INC22963
ALT22964,SIEM-922964,ORG00503,AST08611,AN01964,Brute Force,Low,Investigating,2026-09-02 13:29:00,,,Validated detection against SIEM and endpoint evidence.,No,Yes,No,
ALT22965,SIEM-922965,ORG00233,AST18385,AN00199,Ransomware,High,Closed,2026-08-04 10:30:00,2026-08-04 11:15:00,45,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22966,SIEM-922966,ORG00716,AST23631,AN12899,Brute Force,Medium,Closed,2026-08-26 14:50:00,2026-08-26 15:17:00,27,Checked endpoint telemetry and correlated network events.,No,Yes,No,
ALT22967,SIEM-922967,ORG00983,AST19646,AN11770,Ransomware,Medium,Closed,2026-08-04 06:47:00,2026-08-04 07:29:00,42,Reviewed authentication logs and source IP.,Yes,No,Yes,
ALT22968,SIEM-922968,ORG00122,AST13930,AN00221,Phishing,High,Open,2026-09-04 11:57:00,,,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22969,SIEM-922969,ORG00357,AST21384,AN00532,Impossible Travel,Low,Closed,2026-09-09 18:05:00,2026-09-09 18:36:00,31,Reviewed authentication logs and source IP.,Yes,No,No,
ALT22970,SIEM-922970,ORG00356,AST02040,AN17577,Port Scan,High,Closed,2026-08-04 08:56:00,2026-08-04 09:19:00,23,Reviewed authentication logs and source IP.,Yes,No,No,
ALT22971,SIEM-922971,ORG00654,AST08846,AN02308,Anomalous Process,Low,Closed,2026-08-19 16:57:00,2026-08-19 17:20:00,23,Investigated user activity and historical baseline.,No,No,No,
ALT22972,SIEM-922972,ORG00946,AST05337,AN23123,Suspicious Login,Medium,Open,2026-09-08 10:11:00,,,Reviewed authentication logs and source IP.,Yes,Yes,Yes,
ALT22973,SIEM-922973,ORG00845,AST05745,AN16504,Malware,High,Closed,2026-08-21 05:13:00,2026-08-21 05:33:00,20,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22974,SIEM-922974,ORG00267,AST02270,AN14378,Privilege Escalation,Low,Closed,2026-08-03 20:51:00,2026-08-03 21:12:00,21,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22975,SIEM-922975,ORG00837,AST07667,AN24285,Brute Force,Medium,Escalated,2026-08-10 08:51:00,,,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,INC22975
ALT22976,SIEM-922976,ORG00125,AST03012,AN17757,Malware,Medium,Closed,2026-08-22 08:32:00,2026-08-22 09:09:00,37,Investigated user activity and historical baseline.,No,No,No,
ALT22977,SIEM-922977,ORG00066,AST05978,AN15327,Ransomware,High,Open,2026-08-25 03:04:00,,,Reviewed authentication logs and source IP.,Yes,Yes,Yes,
ALT22978,SIEM-922978,ORG00999,AST06887,AN20467,Suspicious Login,Medium,Closed,2026-08-20 12:56:00,2026-08-20 13:49:00,53,Investigated user activity and historical baseline.,No,Yes,Yes,
ALT22979,SIEM-922979,ORG00621,AST03621,AN05384,Phishing,Medium,Closed,2026-08-19 19:28:00,2026-08-19 19:54:00,26,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22980,SIEM-922980,ORG00737,AST24793,AN04579,Brute Force,Low,Investigating,2026-09-04 16:51:00,,,Investigated user activity and historical baseline.,Yes,Yes,Yes,
ALT22981,SIEM-922981,ORG00317,AST04863,AN11397,Brute Force,Medium,Closed,2026-09-04 13:07:00,2026-09-04 13:18:00,11,Checked endpoint telemetry and correlated network events.,No,No,No,
ALT22982,SIEM-922982,ORG00863,AST11246,AN03176,Malware,Medium,Closed,2026-09-03 08:02:00,2026-09-03 08:21:00,19,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22983,SIEM-922983,ORG00233,AST02760,AN24470,Anomalous Process,Medium,Closed,2026-08-31 09:55:00,2026-08-31 10:18:00,23,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22984,SIEM-922984,ORG00711,AST11737,AN18470,Ransomware,Low,Closed,2026-09-04 18:35:00,2026-09-04 18:57:00,22,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22985,SIEM-922985,ORG00329,AST12799,AN02711,Ransomware,Low,Closed,2026-09-07 12:43:00,2026-09-07 14:13:00,90,Investigated user activity and historical baseline.,No,No,No,
ALT22986,SIEM-922986,ORG00089,AST05756,AN21367,Port Scan,Low,Closed,2026-08-29 00:18:00,2026-08-29 00:33:00,15,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22987,SIEM-922987,ORG00117,AST10496,AN13844,Brute Force,Low,Closed,2026-09-05 19:32:00,2026-09-05 20:08:00,36,Checked endpoint telemetry and correlated network events.,Yes,No,No,
ALT22988,SIEM-922988,ORG00751,AST11380,AN08575,Malware,Medium,Closed,2026-08-11 10:36:00,2026-08-11 10:52:00,16,Reviewed authentication logs and source IP.,Yes,No,No,
ALT22989,SIEM-922989,ORG00986,AST11859,AN13073,Phishing,Medium,Closed,2026-08-05 20:02:00,2026-08-05 20:38:00,36,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22990,SIEM-922990,ORG00446,AST06155,AN15296,Anomalous Process,Medium,Closed,2026-08-24 23:20:00,2026-08-25 00:03:00,43,Validated detection against SIEM and endpoint evidence.,Yes,No,No,
ALT22991,SIEM-922991,ORG00135,AST17069,AN03589,Brute Force,Low,Open,2026-08-04 17:52:00,,,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22992,SIEM-922992,ORG00155,AST00708,AN20372,Anomalous Process,Low,Closed,2026-08-25 10:23:00,2026-08-25 10:53:00,30,Investigated user activity and historical baseline.,Yes,No,Yes,
ALT22993,SIEM-922993,ORG00734,AST08255,AN23634,Privilege Escalation,Medium,Closed,2026-08-26 23:01:00,2026-08-26 23:10:00,9,Investigated user activity and historical baseline.,Yes,No,No,
ALT22994,SIEM-922994,ORG00977,AST15673,AN19960,Port Scan,Critical,Open,2026-08-02 06:29:00,,,Reviewed authentication logs and source IP.,Yes,Yes,Yes,
ALT22995,SIEM-922995,ORG00435,AST20682,AN08038,Suspicious Login,Medium,Closed,2026-08-18 14:34:00,2026-08-18 16:13:00,99,Investigated user activity and historical baseline.,No,Yes,No,
ALT22996,SIEM-922996,ORG00459,AST06590,AN12151,Data Exfiltration,Medium,Closed,2026-08-16 23:38:00,2026-08-17 00:17:00,39,Validated detection against SIEM and endpoint evidence.,No,No,Yes,
ALT22997,SIEM-922997,ORG00227,AST03983,AN22725,Brute Force,Critical,Closed,2026-08-25 05:01:00,2026-08-25 05:18:00,17,Reviewed authentication logs and source IP.,Yes,Yes,No,
ALT22998,SIEM-922998,ORG00202,AST22924,AN06237,Port Scan,High,Investigating,2026-09-04 09:38:00,,,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT22999,SIEM-922999,ORG00602,AST13230,AN13532,Anomalous Process,Low,Escalated,2026-08-17 06:06:00,,,Checked endpoint telemetry and correlated network events.,No,Yes,Yes,INC22999
ALT23000,SIEM-923000,ORG00623,AST17925,AN04645,Phishing,Low,Investigating,2026-08-05 14:17:00,,,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT23001,SIEM-923001,ORG00515,AST11684,AN23965,Brute Force,Medium,Closed,2026-09-04 10:20:00,2026-09-04 10:34:00,14,Validated detection against SIEM and endpoint evidence.,Yes,No,Yes,
ALT23002,SIEM-923002,ORG00698,AST07222,AN01104,Privilege Escalation,Low,Closed,2026-08-04 00:09:00,2026-08-04 00:32:00,23,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,
ALT23003,SIEM-923003,ORG00559,AST03781,AN00764,Data Exfiltration,Medium,Escalated,2026-08-30 23:15:00,,,Checked endpoint telemetry and correlated network events.,Yes,Yes,No,INC23003
ALT23004,SIEM-923004,ORG00881,AST17729,AN00222,Impossible Travel,Medium,Closed,2026-08-09 23:21:00,2026-08-10 00:23:00,62,Investigated user activity and historical baseline.,Yes,Yes,No,
ALT23005,SIEM-923005,ORG00223,AST22032,AN07220,Malware,Critical,Closed,2026-09-01 15:27:00,2026-09-01 15:48:00,21,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,
ALT23006,SIEM-923006,ORG00876,AST15134,AN11812,Anomalous Process,Critical,Closed,2026-08-18 17:53:00,2026-08-18 18:06:00,13,Reviewed authentication logs and source IP.,Yes,No,No,
ALT23007,SIEM-923007,ORG00918,AST24149,AN05019,Port Scan,Low,Closed,2026-08-08 19:53:00,2026-08-08 20:46:00,53,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,
ALT23008,SIEM-923008,ORG00564,AST14557,AN01696,Suspicious Login,Low,Escalated,2026-08-19 16:20:00,,,Validated detection against SIEM and endpoint evidence.,Yes,Yes,No,INC23008
